model,sp,exp_id,mean_re,mean_rmse,mean_mae,best_re,best_rmse,best_mae,best_re_sid,best_rmse_sid,best_mae_sid,best_sids,mean_pred_seq
det,0.0,0,0.4652106084243369,0.13872685971985926,0.0950579638141661,0.0483619344773791,0.06434024644828525,0.04907705263264809,3,3,3,[3],"[1.02398592 1.02378165 1.02360519 1.01682517 1.01564552 1.01250323
 0.99892559 0.99652757 0.99079194 0.98871118 0.99522536 0.99597117
 0.99584811 0.99565747 0.99527641 0.99494989 0.99458565 0.99405584
 0.99339384 0.98986698 0.98943765 0.98908633 0.98875365 0.98839414
 0.98799977 0.98763426 0.97860076 0.97116484 0.9653373  0.96404541
 0.96279123 0.97130148 0.97251325 0.96476976 0.9570944  0.95590635
 0.95526231 0.95433731 0.96287775 0.96405116 0.96148376 0.95297609
 0.94853891 0.94810615 0.94728841 0.95429492 0.95627838 0.96029697
 0.94678838 0.94636626 0.94589556 0.94473831 0.98818022 0.98237035
 0.98795401 0.98778082 0.97947435 0.97288024 0.97156729 0.96361251
 0.96445653 0.9633438  0.95561547 0.95464944 0.95881802 0.95786535
 0.95624918 0.95596933 0.95457923 0.95440775 0.95445795 0.95273905
 0.95159757 0.95112193 0.95024297 0.95004002 0.95047708 0.9490719
 0.94832001 0.94735889 0.94596019 0.94701049 0.94688678 0.94546809
 0.94595472 0.94580643 0.94484801 0.94496621 0.94430289 0.94383638
 0.94295257 0.94172473 0.94285293 0.94104819 0.94040587 0.94026376
 0.94092311 0.94044703 0.93976129 0.94065174 0.93962046 0.94050909
 0.94074936 0.9402717  0.94059697 0.93917688 0.93901614 0.93769267
 0.9380468  0.93732662 0.93786114 0.93799659 0.93619153 0.93633506
 0.93644569 0.93667666 0.93530493 0.93500674 0.93450803 0.9346014
 0.93409669 0.93416958 0.93340634 0.93311924 0.93376184 0.93256699
 0.93157722 0.93105309 0.9312008  0.93128262 0.93097601 0.93055067
 0.93006768 0.93043067 0.92944736 0.9295162  0.92838557 0.92879759
 0.92882105 0.92791507 0.92817035 0.92769309 0.92715771 0.92653364
 0.92608508 0.92543943 0.92557299 0.92496775 0.92571927 0.92518841
 0.92458913 0.92379327 0.92371787 0.92433131 0.92414908 0.92373906
 0.92227885 0.92212313 0.92275112 0.92253259 0.92239096 0.92087785
 0.92205607 0.92109857 0.92059038 0.92094655 0.92047921 0.92014658
 0.91948924 0.91982169 0.91883333 0.91872474 0.91937031 0.91951367
 0.91840342 0.91761241 0.91789843 0.91789079 0.91716509 0.91692779
 0.91725316 0.91626084 0.91687987 0.91668552 0.91679984 0.91618084
 0.91624418 0.91571208 0.91427544 0.91466447 0.91469828 0.9142139
 0.91377752 0.91403574 0.91306713 0.91283921 0.91225222 0.91303232
 0.9122376  0.9124428  0.91196308 0.91247545 0.91154553 0.91035556
 0.9109876  0.91070954 0.91004311 0.90900707 0.90953096 0.90937579
 0.90888463 0.90902395 0.90910325 0.90770531 0.9085398  0.90847855
 0.90803592 0.90847521 0.90718404 0.90758345 0.90691482 0.9065179
 0.90610354 0.90536727 0.90668631 0.90545887 0.90570894 0.9059852
 0.90488726 0.90508897 0.90426326 0.90449837 0.90378599 0.90328913
 0.90378152 0.90353714 0.90330585 0.9023389  0.90137088 0.90235733
 0.90153164 0.90175806 0.90119087 0.90146143 0.9006673  0.89982439
 0.89996943 0.90063411 0.89994801 0.89953228 0.89995258 0.89929067
 0.89935987 0.89885266 0.89856956 0.89895735 0.89781549 0.89840105
 0.89724582 0.89686917 0.89770277 0.89674207 0.89619559 0.89591138
 0.89512036 0.896175   0.89545865 0.89525977 0.89501879 0.89423733
 0.89454709 0.89325514 0.89371686 0.89358326 0.89404048 0.89319247
 0.8928594  0.89236114 0.89244769 0.8922228  0.89224678 0.89119347
 0.89140674 0.89135098 0.89107721 0.8900968  0.89128997 0.89038171
 0.8899802  0.88951242 0.88933145 0.88913404 0.88891313 0.88802919
 0.88829439 0.88801925 0.88746122 0.88666121 0.88644142 0.88678489
 0.88712729 0.88635087 0.88571606 0.88580029 0.88533678 0.88585508
 0.88545359 0.88557372 0.88449044 0.88439041 0.88321768 0.88464737
 0.88413095 0.88270007 0.88268691 0.88270732 0.88188101 0.88212178
 0.88143294 0.88163345 0.88158196 0.88084804 0.88128513 0.88155621
 0.8802569  0.8809217  0.87932578 0.88013225 0.87955765 0.8792171
 0.87791865 0.87848085 0.8786037  0.87744002 0.87729257 0.87662597
 0.8770226  0.87638034 0.87611116 0.87582108 0.87659768 0.87571321
 0.87518438 0.87505774 0.87482636 0.87335113 0.87342376 0.8732249
 0.87299296 0.87242676 0.87180721 0.87199171 0.87209427 0.87107463
 0.87172636 0.87155122 0.87024889 0.87045929 0.87018105 0.8696998
 0.87003243 0.86843343 0.86826926 0.86787937 0.86705689 0.86749148
 0.86708664 0.86691554 0.86725527 0.86646208 0.86571854 0.8657396
 0.86547492 0.86524022 0.86423947 0.86399461 0.86405308 0.8638556
 0.86316246 0.86304839 0.86318853 0.86315323 0.86187479 0.8616488
 0.86149249 0.86163762 0.86070538 0.86041682 0.85970201 0.8596908
 0.85943806 0.85861169 0.85870866 0.85819982 0.85802737 0.85793862
 0.85775257 0.8572871  0.85595175 0.85617428 0.85599413 0.85608912
 0.85563555 0.8552911  0.85412877 0.85395032 0.8533841  0.8545117
 0.85360222 0.85221573 0.8519681  0.85167116 0.85216186 0.85107785
 0.85165352 0.85040367 0.85023052 0.85000235 0.84831938 0.84872469
 0.84875832 0.84838419 0.84778739 0.84675335 0.84683813 0.84700321
 0.84598802 0.84553169 0.84549608 0.84481739 0.84383851 0.84390906
 0.84428982 0.84288119 0.84262406 0.841921   0.84232099 0.84120388
 0.84086493 0.84065568 0.83974735 0.84002901 0.84037302 0.84060527
 0.83975559 0.83855581 0.83800794 0.83784927 0.8361905  0.8364524
 0.83576258 0.83641169 0.83595209 0.83483764 0.83503362 0.83407465
 0.83435333 0.83469191 0.83282032 0.83283825 0.83255589 0.83168424
 0.83117214 0.83101562 0.8300227  0.82940403 0.82865844 0.82919
 0.82888721 0.82796892 0.82688712 0.82721261 0.82659332 0.82728097
 0.82565633 0.82553439 0.82468878 0.82423691 0.82372444 0.82304962
 0.82237524 0.82203438 0.82273906 0.82081511 0.82094417 0.81953049
 0.81987276 0.81933285 0.81916817 0.81842546 0.8176847  0.81726307
 0.81578817 0.81627836 0.8160256  0.81523347 0.81502886 0.81428941
 0.81415689 0.81361202 0.81271893 0.81267402 0.81104255 0.81115241
 0.81015739 0.80957385 0.80813836 0.80901407 0.80817344 0.80742353
 0.80650767 0.80624964 0.80607705 0.80515878 0.80438108 0.80384419
 0.80269091 0.80305871 0.80222504 0.80109482 0.80153861 0.80052881
 0.80002989 0.79833661 0.79824963 0.79737985 0.79714338 0.79625424
 0.79547517 0.79507223 0.79397783 0.79430068 0.79284443 0.79214458
 0.79106917 0.7905641  0.78918501 0.78907416 0.78919343 0.78827752
 0.78739927 0.78701769 0.78518977 0.78497258 0.78475722 0.78403059
 0.78287026 0.78233864 0.78192087 0.78091322 0.78030916 0.77975818
 0.77898691 0.77725652 0.77736478 0.77549553 0.77480679 0.77488228
 0.77320799 0.77403631 0.77269118 0.77133049 0.77026935 0.76979791
 0.76831192 0.76792195 0.7666947  0.76589868 0.76495281 0.76428236
 0.76288843 0.76271747 0.76168655 0.76039599 0.75942196 0.75956458
 0.75772289 0.75635383 0.75542424 0.75388752 0.75299152 0.7535576
 0.75112944 0.75028957 0.74965324 0.74872199 0.74891323 0.74685715
 0.74644476 0.74465441 0.74401737 0.74298521 0.74217976 0.74062281
 0.74018358 0.7406552  0.73840351 0.7365815  0.73600689 0.73532573
 0.7342634  0.73305192 0.73234725 0.73106643 0.73031986 0.72941738
 0.72855691 0.72708222 0.72587841 0.72522224 0.72366909 0.72352872
 0.72245021 0.7202257  0.71904747 0.71880294 0.71793784 0.71644225
 0.71489378 0.71421098 0.71225479 0.71192236 0.71010761 0.71029819
 0.70887949 0.70756708 0.7065541  0.70470966 0.70360621 0.7031678
 0.70111599 0.70010967 0.69969308 0.69810286 0.69746314 0.69509898
 0.69513285 0.6942285  0.69209576 0.6907301  0.68897148 0.68857048
 0.68820609 0.68596783 0.68298197 0.68251579 0.68111742 0.6793409
 0.678764   0.67730079 0.67633385 0.6755879  0.67267026 0.67242609
 0.67016312 0.66989957 0.66763692 0.66725898 0.66591007 0.66381221
 0.66250903 0.66139292 0.65979796 0.65869362 0.65724624 0.65589601
 0.65494724 0.65302721 0.65154755 0.6506795  0.64887136 0.64821809
 0.64568555 0.6456803  0.64431131 0.64304912 0.64052158 0.63990894
 0.63888322 0.63757653 0.63582675 0.63461282 0.63310763 0.63274711
 0.63052989 0.62949814 0.62859116 0.62705751 0.62555475 0.62467312
 0.62294964 0.62182575 0.61954582 0.61978788 0.61725041 0.61646692
 0.6147727  0.61298749 0.61274149 0.61088814 0.60965068 0.60778717
 0.60717223 0.60580502 0.60445257 0.60290564 0.60132656 0.60013778
 0.59835913 0.59713727 0.5955121  0.59344932 0.59290435 0.59154994
 0.58987473 0.58897901 0.58721634 0.58553469 0.58548864 0.58319809
 0.58260332 0.58091219 0.57993041 0.57807012 0.57664245 0.57462274
 0.57391974 0.57355    0.56982439 0.56937065 0.56825806 0.56670988
 0.56595207 0.5631245  0.56257167 0.56203686 0.55941324 0.55831
 0.55715026 0.55528669 0.5529989  0.55202584 0.55102972 0.5495939
 0.54834427 0.54695227 0.54626609 0.54423886 0.54226161 0.54137025
 0.54008283 0.53798471 0.53816258 0.5368284  0.53434555 0.53357504
 0.53188024 0.53025438 0.52910386 0.52862319 0.52718579 0.52500621
 0.52477499 0.52366421 0.5221795  0.52084003 0.51889151 0.51889001
 0.51829034 0.51607257 0.51545566 0.51395944 0.51264404 0.51189179
 0.51035299 0.5101006  0.50823429 0.50783629 0.50529378 0.50409437
 0.50402747 0.50280156 0.50185862 0.50017631 0.49847597 0.4963892
 0.49557359 0.49382058 0.49359718 0.49340224 0.49130266 0.49026518
 0.48959048 0.48803952 0.48634062 0.48438327 0.48535563 0.48388769
 0.48174097 0.48054965 0.47876199 0.47859212 0.47686712 0.47595623
 0.47510061 0.47429366 0.47395577 0.47222843 0.47115127 0.46983889
 0.46728413 0.46676154 0.46531062 0.46526334 0.4631624  0.46242199
 0.46107855 0.46037731 0.45872273 0.45878464 0.45741114 0.45688044
 0.45480202 0.45457975 0.45219066 0.45329842 0.45187286 0.45078738
 0.45020936 0.44946959 0.44940284 0.44950097 0.44724205 0.44656119
 0.4456277  0.44427534 0.4433462  0.44275552 0.44241331 0.44157709
 0.44096953 0.44127979 0.43981145 0.43979399 0.43828569 0.43873466
 0.43770094 0.43711707 0.43651818 0.43572491 0.43531788 0.43360505
 0.43262349 0.43248408 0.43284133 0.43141238 0.43093186 0.43011802
 0.42976796 0.42893846 0.42831079 0.42721058 0.42651255 0.42448338
 0.42403968 0.42278103 0.42275077 0.42156589 0.42077208 0.41907716
 0.41798503 0.41725233 0.41509474 0.41522664 0.41370096 0.41186099
 0.410688   0.40928487 0.40897184 0.40753772 0.40648257 0.40602726]"
det,0.0,1,0.01840873634945398,0.043326113964625046,0.03297535708374398,0.0015600624024961,0.03776994498828818,0.025571446598523718,1,5,2,"[1, 2, 5]","[1.02398592 1.02378165 1.02360519 1.01682517 1.01564552 1.01250323
 0.99892559 0.99652757 0.99079194 0.98871118 0.99522536 0.99597117
 0.99584811 0.99565747 0.99527641 0.99494989 0.99458565 0.99405584
 0.99339384 0.98986698 0.98943765 0.98908633 0.98875365 0.98839414
 0.98799977 0.98763426 0.97860076 0.97116484 0.9653373  0.96404541
 0.96279123 0.97130148 0.97251325 0.96476976 0.9570944  0.95590635
 0.95526231 0.95433731 0.96287775 0.96405116 0.96148376 0.95297609
 0.94853891 0.94810615 0.94728841 0.95429492 0.95627838 0.96029697
 0.94678838 0.94636626 0.94589556 0.94473831 0.98818022 0.98237035
 0.98795401 0.98778082 0.97947435 0.97288024 0.97156729 0.96361251
 0.96445653 0.9633438  0.95561547 0.95464944 0.95673375 0.95646954
 0.95441396 0.95495899 0.95374522 0.95461183 0.95390869 0.95274011
 0.9522159  0.95077468 0.94963444 0.94940923 0.94939758 0.9474615
 0.94708263 0.94640832 0.94399445 0.94290833 0.94391598 0.94240973
 0.94279431 0.94318401 0.94167863 0.9421173  0.94125443 0.94112824
 0.94012263 0.93891782 0.93914844 0.9391047  0.93862346 0.93630097
 0.93624158 0.93593355 0.9355767  0.93591192 0.93537595 0.93500566
 0.93545462 0.93483239 0.93552502 0.93523364 0.93357867 0.93379691
 0.93335828 0.93384308 0.93321314 0.93225771 0.93235569 0.93064101
 0.93030418 0.93018233 0.92997589 0.92807946 0.92943201 0.9299171
 0.92831072 0.92753803 0.92791988 0.92714849 0.92664105 0.92612454
 0.92553111 0.92518654 0.92479779 0.92516193 0.92488124 0.92292976
 0.92216156 0.92270515 0.92188785 0.92225916 0.92168348 0.92043004
 0.9204041  0.91971177 0.91967154 0.92021259 0.91926922 0.91937727
 0.91866508 0.91838526 0.91742548 0.91821767 0.91706046 0.91595786
 0.91581078 0.9167855  0.91577588 0.91598178 0.91570901 0.91483053
 0.91388745 0.91392976 0.91400757 0.91346149 0.91308099 0.91330863
 0.9126758  0.91188189 0.91262615 0.91176336 0.91172698 0.91131063
 0.9106671  0.90998834 0.909758   0.90917408 0.90907941 0.91016392
 0.90882263 0.90910743 0.90822346 0.90763381 0.90762451 0.90755974
 0.90683303 0.90630668 0.90664581 0.90600927 0.90531598 0.90491965
 0.90448294 0.90481154 0.90417657 0.90378605 0.90336459 0.90335708
 0.90311903 0.90184424 0.90296043 0.90146395 0.90248384 0.90212661
 0.90187809 0.90130305 0.90083148 0.90021919 0.89960854 0.90081102
 0.89956665 0.89950624 0.89906917 0.89887084 0.89738119 0.89823487
 0.89823647 0.89776781 0.89753681 0.89693927 0.89619032 0.89635559
 0.89566492 0.89637276 0.89504136 0.89534605 0.89520322 0.89387051
 0.89446671 0.89381487 0.89324279 0.89494758 0.89385127 0.89305117
 0.89415702 0.89368973 0.89248987 0.8914024  0.8917594  0.89201794
 0.89123189 0.89116166 0.89032296 0.89009159 0.88950343 0.88984549
 0.88941813 0.88931676 0.88970989 0.88855704 0.88835394 0.88780736
 0.88861613 0.88714067 0.88694478 0.88652755 0.8870237  0.88669814
 0.8869514  0.88694891 0.88604335 0.88486627 0.88518916 0.88551029
 0.88492576 0.88517352 0.88311416 0.88360481 0.88417938 0.88436493
 0.88205241 0.88286165 0.88164433 0.88207668 0.8820634  0.88115342
 0.88058671 0.88008506 0.87980118 0.88073664 0.87992355 0.87913251
 0.87983667 0.87926544 0.87831302 0.87834569 0.87721738 0.87821616
 0.87664514 0.87663362 0.87803197 0.87683471 0.87631459 0.87579583
 0.87561933 0.87540128 0.87490038 0.874827   0.87527026 0.87399822
 0.87384546 0.87323711 0.87430257 0.87350096 0.87339447 0.87269115
 0.87246718 0.87266706 0.87285211 0.8716616  0.87137374 0.87135212
 0.8713784  0.87076285 0.87073872 0.86999496 0.86896843 0.86893117
 0.86971605 0.86852201 0.86800714 0.86704105 0.86918298 0.86719347
 0.86725912 0.86638207 0.86671153 0.86671922 0.8660388  0.86583815
 0.86473751 0.86522802 0.86443057 0.86520413 0.86432126 0.86384344
 0.8626844  0.86277118 0.86327721 0.86186968 0.86101055 0.86194131
 0.86216813 0.86131757 0.86023072 0.85965725 0.86052617 0.85991718
 0.85957749 0.85917176 0.85829737 0.85839314 0.85833478 0.85748951
 0.85761206 0.85726964 0.85589335 0.85666907 0.85583199 0.85501018
 0.85588599 0.85409569 0.85406511 0.85425116 0.85426327 0.85429926
 0.854118   0.85330384 0.85264105 0.85229344 0.85131662 0.85012994
 0.85131996 0.85192544 0.8513003  0.85045023 0.85074115 0.8499496
 0.84889917 0.84866983 0.8483201  0.84859574 0.84689852 0.84716226
 0.84818915 0.84642035 0.84706746 0.84594945 0.84527534 0.84464114
 0.84559755 0.84471395 0.84395906 0.84449953 0.8436416  0.84205315
 0.84160006 0.84163817 0.84240332 0.84127038 0.84092073 0.84141545
 0.84003094 0.8396997  0.84020386 0.83990707 0.83871686 0.83815434
 0.83792268 0.83767954 0.83701807 0.8362946  0.83580135 0.83641855
 0.83583465 0.83585919 0.83528563 0.83491967 0.83370266 0.83426529
 0.83365587 0.83285338 0.8328775  0.83293942 0.83240089 0.83189733
 0.83135017 0.83098183 0.83077109 0.83021026 0.82907656 0.82846686
 0.828421   0.82952483 0.82759501 0.82837073 0.82715999 0.82766235
 0.82667133 0.82658503 0.82599186 0.82517184 0.82505296 0.82485845
 0.82390133 0.82389457 0.8233964  0.82322645 0.8228214  0.82193398
 0.82206283 0.82109249 0.82140356 0.82027656 0.82021333 0.8195002
 0.82006766 0.81919221 0.81787289 0.81693959 0.81731552 0.81762817
 0.81727298 0.81627924 0.81570152 0.81560662 0.81471355 0.8147326
 0.81353678 0.8138737  0.81217741 0.81274281 0.8125625  0.8117363
 0.81087731 0.81083211 0.81031297 0.80961596 0.81000445 0.80940298
 0.80922072 0.80830302 0.80741818 0.8071504  0.80620731 0.80526866
 0.8050822  0.80526892 0.80571808 0.8046391  0.8023847  0.80307997
 0.8021794  0.80266216 0.80111444 0.80088183 0.80117767 0.8005126
 0.800129   0.79952904 0.79848545 0.79974083 0.79773368 0.79796364
 0.79623361 0.79594769 0.79614838 0.79518545 0.79385405 0.79398707
 0.79332832 0.79276086 0.7922599  0.79208416 0.7914636  0.79054108
 0.79071819 0.78985764 0.78949112 0.78926358 0.78882011 0.78808171
 0.78656346 0.786893   0.78521725 0.78512015 0.78536596 0.78369228
 0.78388178 0.78286607 0.78155941 0.78322349 0.78122097 0.78142208
 0.78029429 0.77979479 0.77929357 0.77900231 0.77778997 0.7776257
 0.77651347 0.77638769 0.77562652 0.77512984 0.77521942 0.77450809
 0.77355182 0.77195754 0.77222524 0.7714865  0.77117999 0.77038256
 0.77068398 0.76924566 0.76898454 0.76807981 0.76677865 0.76670299
 0.76521678 0.76539173 0.76451521 0.76400433 0.76369994 0.76249247
 0.76176904 0.76198952 0.76091166 0.76007066 0.75991729 0.7576023
 0.75694953 0.7570871  0.75665562 0.75595194 0.75494139 0.75510741
 0.75401275 0.75309383 0.75259899 0.75208576 0.75089254 0.75018306
 0.74966408 0.74905334 0.74732633 0.74691167 0.74630648 0.74550885
 0.74532877 0.74374864 0.74311081 0.74177252 0.74188268 0.74140372
 0.74098378 0.74009569 0.73937945 0.73834577 0.73739402 0.73741895
 0.7357404  0.73563242 0.73403707 0.73463017 0.73331851 0.73173015
 0.73130058 0.73021702 0.73031219 0.72992655 0.72775397 0.72675239
 0.7264727  0.72553865 0.72403338 0.72410181 0.72410024 0.72204214
 0.72102385 0.7197916  0.71937898 0.71852834 0.71791866 0.71786205
 0.71663946 0.71493076 0.71368881 0.71460352 0.71263168 0.71236122
 0.70990688 0.70908929 0.7093516  0.70921501 0.70808294 0.7060304
 0.70499946 0.70408233 0.70208862 0.70061339 0.70057002 0.70017647
 0.69843228 0.69868311 0.69738941 0.69594154 0.69624915 0.69429946
 0.69282601 0.6907764  0.69071486 0.68888551 0.68791443 0.68681587
 0.68517359 0.68594648 0.68347434 0.68138977 0.68194324 0.67933099
 0.67842782 0.67689253 0.67570212 0.67513309 0.67404007 0.6723016
 0.67262073 0.67116524 0.6687493  0.66795707 0.66578466 0.66571938
 0.66376281 0.66332172 0.66138208 0.6602675  0.65848584 0.65795838
 0.65573108 0.65387139 0.6545074  0.65203301 0.65055926 0.64940255
 0.64838195 0.64659212 0.64547791 0.64376938 0.64211255 0.64145582
 0.63911283 0.6387526  0.63751189 0.63504417 0.63393642 0.63218855
 0.63027289 0.62998803 0.62725191 0.62608489 0.62452435 0.6227704
 0.62069539 0.61869683 0.61746209 0.61629823 0.61437031 0.61321983
 0.61184783 0.61113683 0.60808699 0.607384   0.60548183 0.603968
 0.60060397 0.59942609 0.59956529 0.59650606 0.5958577  0.59387013
 0.59334828 0.59133674 0.58832657 0.58742999 0.58490759 0.58319833
 0.58168725 0.58057334 0.5785512  0.57690436 0.57546495 0.57277265
 0.57134053 0.57019048 0.56768646 0.56624305 0.56407412 0.56245966
 0.56158602 0.55930192 0.5572978  0.55630335 0.55368787 0.5516737
 0.55054271 0.54805087 0.5459661  0.54560231 0.54226611 0.54285165
 0.53974649 0.5364561  0.53544084 0.53509718 0.53184188 0.52888769
 0.52787207 0.52701962 0.52404634 0.52297103 0.52017644 0.51916662
 0.51664225 0.51540843 0.51361119 0.51098945 0.50918561 0.50662077
 0.50541126 0.50293874 0.50073572 0.49940137 0.49624664 0.49609612
 0.49393661 0.49176624 0.48874827 0.48728533 0.48580411 0.48552336
 0.48300297 0.48044474 0.47890196 0.47759037 0.47422087 0.47240009
 0.47063072 0.46905155 0.46602581 0.46445879 0.463186   0.46161881
 0.45893214 0.45663382 0.45418386 0.45331191 0.4514975  0.4487976
 0.447452   0.44609968 0.44402267 0.44028987 0.4397735  0.4371876
 0.43606375 0.43403642 0.43207551 0.43025652 0.42731308 0.42654076
 0.42452403 0.42201956 0.41957297 0.41847588 0.41643757 0.41504825
 0.41240664 0.41018767 0.40779355 0.40742885 0.40570456 0.40400649
 0.40165691 0.39869803 0.39733875 0.39613211 0.39373751 0.39157943
 0.39062808 0.38989162 0.38671688 0.38632715 0.38329531 0.38197055
 0.37958227 0.3778626  0.3761624  0.37467062 0.37301712 0.37049013
 0.36966048 0.36716507 0.36440986 0.36312922 0.36064135 0.3593679
 0.35810088 0.3565589  0.35389021 0.35257213 0.35137855 0.3479636
 0.34700669 0.34610319 0.3446677  0.34215286 0.34029863 0.33749804
 0.33632009 0.33599451 0.33362078 0.3310933  0.33035276 0.32838373
 0.3262008  0.32398813 0.32240778 0.32026916 0.31920443 0.31841233
 0.31636754 0.31333722 0.31167812 0.31017558 0.30826617 0.30671568
 0.30506098 0.30306025 0.30234541 0.3004569  0.29783932 0.29754099
 0.29500842 0.29397331 0.29129177 0.29014578 0.28923837 0.28571601]"
